"Time (ps)", "Coul-SR:Water_and_ions-LIG", "LJ-SR:Water_and_ions-LIG", "Coul-14:Water_and_ions-LIG", "LJ-14:Water_and_ions-LIG", "Coul-SR:LIG-LIG", "LJ-SR:LIG-LIG", "Coul-14:LIG-LIG", "LJ-14:LIG-LIG"
701.000000, -316.776428, -199.729858, 0.000000, 0.000000, 285.570404, -41.860073, -657.563232, 95.918015
702.000000, -308.809662, -205.105057, 0.000000, 0.000000, 285.989380, -23.798067, -641.829712, 98.447014
703.000000, -340.506409, -185.102997, 0.000000, 0.000000, 285.332642, -16.851280, -651.037109, 103.483604
704.000000, -294.274780, -186.102371, 0.000000, 0.000000, 284.159149, -42.670261, -649.234619, 98.974533
705.000000, -249.395721, -180.959061, 0.000000, 0.000000, 292.315826, -35.395050, -651.710693, 104.395485
706.000000, -270.992096, -185.608902, 0.000000, 0.000000, 281.373474, -39.733738, -650.010376, 104.314674
707.000000, -292.748047, -195.269470, 0.000000, 0.000000, 282.778015, -24.379047, -643.269897, 103.601463
708.000000, -265.530945, -209.037796, 0.000000, 0.000000, 289.195557, -34.083122, -652.956970, 111.827217
709.000000, -272.424255, -196.343719, 0.000000, 0.000000, 286.072144, -31.466619, -656.166138, 108.910843
710.000000, -311.860657, -205.660339, 0.000000, 0.000000, 285.321075, -31.976648, -646.638794, 100.764076
711.000000, -253.662018, -182.426682, 0.000000, 0.000000, 287.304688, -39.304409, -649.320557, 94.183708
712.000000, -263.455597, -200.742157, 0.000000, 0.000000, 284.773041, -46.799259, -652.094360, 97.318909
713.000000, -301.869232, -190.448898, 0.000000, 0.000000, 290.450623, -25.566654, -646.614319, 104.280083
714.000000, -254.128983, -198.597061, 0.000000, 0.000000, 288.380585, -24.962246, -649.579590, 102.695358
715.000000, -313.866669, -212.033951, 0.000000, 0.000000, 293.483063, -40.023525, -663.004150, 104.432785
716.000000, -265.007141, -182.443573, 0.000000, 0.000000, 292.614227, -37.876991, -653.861206, 99.153793
717.000000, -312.535370, -169.011383, 0.000000, 0.000000, 290.811646, -38.444191, -650.416504, 109.665993
718.000000, -289.046509, -184.819183, 0.000000, 0.000000, 279.656891, -39.940384, -644.501892, 95.665916
719.000000, -318.879120, -188.739655, 0.000000, 0.000000, 271.405334, -49.625977, -637.891724, 94.716431
720.000000, -283.912933, -182.243393, 0.000000, 0.000000, 280.651672, -31.564531, -636.745544, 96.966179
721.000000, -292.998505, -196.500992, 0.000000, 0.000000, 284.751495, -39.889603, -638.079407, 99.244797
722.000000, -241.366058, -179.952774, 0.000000, 0.000000, 276.036743, -28.009888, -646.999451, 97.979881
723.000000, -265.617371, -188.817871, 0.000000, 0.000000, 273.777771, -28.543900, -643.441711, 110.413239
724.000000, -286.681396, -196.492630, 0.000000, 0.000000, 282.355927, -28.660198, -650.828491, 99.953758
725.000000, -302.555634, -185.086258, 0.000000, 0.000000, 273.557343, -27.890415, -639.665100, 109.880081
726.000000, -271.354523, -195.440460, 0.000000, 0.000000, 280.361694, -25.771105, -644.075684, 101.714516
727.000000, -272.546875, -200.970932, 0.000000, 0.000000, 285.731506, -36.710346, -645.668701, 105.096916
728.000000, -249.592087, -187.691788, 0.000000, 0.000000, 287.367645, -35.829578, -653.092529, 102.405251
729.000000, -267.589905, -186.290527, 0.000000, 0.000000, 285.109711, -37.431454, -654.767029, 102.839523
730.000000, -345.137787, -191.937027, 0.000000, 0.000000, 279.041901, -45.514580, -642.647339, 101.919167
731.000000, -321.920990, -192.334946, 0.000000, 0.000000, 292.959808, -24.284637, -656.409790, 110.574409
732.000000, -304.619385, -189.772736, 0.000000, 0.000000, 291.978485, -40.543072, -658.257324, 100.498154
733.000000, -341.675354, -191.034882, 0.000000, 0.000000, 284.810822, -34.868687, -643.054260, 97.314613
734.000000, -294.802917, -181.095276, 0.000000, 0.000000, 288.722961, -37.903088, -651.044128, 96.796547
735.000000, -304.870819, -168.254684, 0.000000, 0.000000, 294.334747, -35.875076, -659.908447, 97.501434
736.000000, -331.582855, -184.905701, 0.000000, 0.000000, 296.883087, -38.427658, -661.015869, 105.860313
737.000000, -314.053131, -176.832001, 0.000000, 0.000000, 286.462036, -38.366070, -651.659180, 104.147720
738.000000, -313.145966, -177.358734, 0.000000, 0.000000, 278.284973, -34.721237, -642.016846, 102.125671
739.000000, -279.459473, -199.286926, 0.000000, 0.000000, 296.693756, -34.180828, -658.051819, 103.211266
740.000000, -304.404694, -204.120346, 0.000000, 0.000000, 284.880127, -28.315804, -655.347839, 111.526863
741.000000, -333.349640, -196.406097, 0.000000, 0.000000, 291.724091, -42.805973, -654.268555, 99.123413
742.000000, -287.889374, -194.519897, 0.000000, 0.000000, 285.871368, -34.449669, -644.032043, 94.459404
743.000000, -266.861267, -185.215439, 0.000000, 0.000000, 277.446594, -26.678614, -650.301941, 103.712242
744.000000, -349.042450, -187.564026, 0.000000, 0.000000, 285.398285, -32.808823, -651.919983, 103.096718
745.000000, -280.638702, -224.519302, 0.000000, 0.000000, 274.816772, -19.581276, -640.062927, 104.685646
746.000000, -272.984070, -190.544312, 0.000000, 0.000000, 285.404510, -38.200165, -647.567505, 101.524780
747.000000, -251.199829, -200.985168, 0.000000, 0.000000, 287.074066, -41.881119, -651.601929, 100.983269
748.000000, -303.246246, -161.958176, 0.000000, 0.000000, 273.531433, -34.148746, -631.841736, 97.087517
749.000000, -284.482147, -188.231415, 0.000000, 0.000000, 279.656464, -27.217318, -646.647583, 110.790825
750.000000, -282.870483, -187.007431, 0.000000, 0.000000, 291.209045, -33.658554, -648.523193, 98.156792
751.000000, -289.919647, -191.844788, 0.000000, 0.000000, 291.426270, -30.157125, -655.015259, 99.657158
752.000000, -314.266998, -198.680023, 0.000000, 0.000000, 291.090515, -28.260309, -654.143311, 106.120224
753.000000, -269.296417, -192.326233, 0.000000, 0.000000, 290.029327, -36.561523, -655.072571, 99.691620
754.000000, -283.000305, -176.536331, 0.000000, 0.000000, 266.865417, -46.420982, -632.344177, 95.203423
755.000000, -240.154999, -165.534409, 0.000000, 0.000000, 273.561493, -43.423512, -647.017273, 96.867729
756.000000, -266.438721, -206.448792, 0.000000, 0.000000, 283.746033, -38.060284, -643.319214, 104.869392
757.000000, -291.409668, -184.758072, 0.000000, 0.000000, 285.172974, -38.357285, -647.623718, 97.935997
758.000000, -295.360840, -171.550507, 0.000000, 0.000000, 282.696503, -38.042004, -642.867432, 98.249878
759.000000, -275.087891, -209.743454, 0.000000, 0.000000, 302.541809, -34.795227, -670.692322, 109.823448
760.000000, -321.811249, -186.509140, 0.000000, 0.000000, 290.795197, -37.015289, -658.820190, 94.221817
761.000000, -295.107788, -200.121414, 0.000000, 0.000000, 275.180084, -39.271164, -643.666199, 96.973862
762.000000, -264.764496, -187.911316, 0.000000, 0.000000, 284.867157, -34.346786, -654.433655, 100.849014
763.000000, -320.190369, -198.464935, 0.000000, 0.000000, 286.254974, -40.727551, -646.942993, 92.658539
764.000000, -372.621796, -197.597061, 0.000000, 0.000000, 288.467102, -33.943077, -651.927307, 102.553055
765.000000, -348.233948, -195.435394, 0.000000, 0.000000, 291.060608, -27.699114, -653.241516, 99.087143
766.000000, -304.543549, -189.210876, 0.000000, 0.000000, 295.210510, -23.317673, -651.403992, 99.638176
767.000000, -256.671356, -186.166168, 0.000000, 0.000000, 290.911133, -41.940277, -656.998657, 103.309807
768.000000, -323.910767, -184.589737, 0.000000, 0.000000, 295.844940, -31.770128, -654.248291, 98.203667
769.000000, -279.679047, -187.896271, 0.000000, 0.000000, 293.384247, -38.551888, -656.638733, 94.826340
770.000000, -335.735718, -177.198288, 0.000000, 0.000000, 291.401398, -20.352800, -651.788513, 99.468071
771.000000, -252.372696, -224.486847, 0.000000, 0.000000, 297.636658, -23.807386, -656.575378, 101.687523
772.000000, -294.302032, -212.072266, 0.000000, 0.000000, 295.330078, -34.404259, -658.820496, 104.137810
773.000000, -335.686890, -187.561783, 0.000000, 0.000000, 290.667755, -29.764662, -653.095215, 104.905273
774.000000, -306.614899, -191.879639, 0.000000, 0.000000, 297.722656, -33.380554, -660.075562, 102.458183
775.000000, -314.352509, -206.566666, 0.000000, 0.000000, 293.661865, -35.982151, -659.467346, 100.813545
776.000000, -305.810455, -178.215805, 0.000000, 0.000000, 294.162384, -46.720905, -656.368835, 97.749504
777.000000, -282.596130, -195.205643, 0.000000, 0.000000, 295.503174, -41.131779, -657.010620, 101.825630
778.000000, -276.201050, -165.840057, 0.000000, 0.000000, 290.041443, -46.284451, -659.553162, 98.940773
779.000000, -308.274139, -205.971497, 0.000000, 0.000000, 280.116394, -33.805660, -644.744141, 99.036331
780.000000, -320.334991, -200.615875, 0.000000, 0.000000, 289.512482, -33.758961, -643.256409, 101.952316
781.000000, -279.190216, -185.900742, 0.000000, 0.000000, 281.366486, -32.626896, -648.494080, 101.368301
782.000000, -268.571625, -199.727661, 0.000000, 0.000000, 284.386230, -39.530209, -644.091064, 99.989059
783.000000, -312.348663, -173.835480, 0.000000, 0.000000, 290.756317, -38.144512, -648.025879, 105.822693
784.000000, -239.007477, -210.824707, 0.000000, 0.000000, 279.667145, -31.170931, -635.975769, 105.364433
785.000000, -270.495483, -205.204849, 0.000000, 0.000000, 277.623566, -34.213783, -641.836121, 109.975288
786.000000, -305.863495, -183.531494, 0.000000, 0.000000, 293.425537, -30.872013, -650.561157, 106.629524
787.000000, -251.476013, -196.209000, 0.000000, 0.000000, 285.988190, -24.971180, -651.289246, 114.161133
788.000000, -307.488495, -193.676086, 0.000000, 0.000000, 292.032654, -39.453651, -654.767944, 111.040077
789.000000, -282.738678, -189.124878, 0.000000, 0.000000, 290.084442, -26.152931, -647.561951, 100.015762
790.000000, -329.346222, -192.721024, 0.000000, 0.000000, 290.944855, -27.064886, -646.516602, 99.116364
791.000000, -288.122437, -187.712173, 0.000000, 0.000000, 284.153076, -28.072313, -641.552979, 102.033798
792.000000, -322.735931, -179.635696, 0.000000, 0.000000, 296.291931, -36.603073, -650.539185, 101.636665
793.000000, -325.932037, -184.201492, 0.000000, 0.000000, 285.142517, -28.879612, -643.826050, 103.400871
794.000000, -247.063217, -197.016022, 0.000000, 0.000000, 286.207245, -38.332737, -644.335266, 102.455772
795.000000, -256.756134, -188.206314, 0.000000, 0.000000, 290.951172, -38.331573, -656.955872, 107.305557
796.000000, -286.694122, -191.247711, 0.000000, 0.000000, 278.370605, -40.488373, -638.636353, 96.922951
797.000000, -305.755249, -189.873184, 0.000000, 0.000000, 283.023102, -37.952267, -635.287781, 93.680389
798.000000, -290.598083, -209.140320, 0.000000, 0.000000, 284.764526, -28.256290, -650.242493, 112.583679
799.000000, -280.548126, -168.191727, 0.000000, 0.000000, 284.363861, -40.922344, -645.425476, 102.833893
800.000000, -285.183502, -199.607559, 0.000000, 0.000000, 277.337433, -32.171608, -638.291992, 102.065033
801.000000, -312.732788, -182.512909, 0.000000, 0.000000, 275.005402, -33.642292, -630.518616, 107.997536
802.000000, -335.865814, -177.666885, 0.000000, 0.000000, 272.196320, -34.186436, -633.332092, 110.860825
803.000000, -286.777863, -172.631943, 0.000000, 0.000000, 270.973145, -25.867012, -636.229370, 107.279449
804.000000, -255.501251, -198.230301, 0.000000, 0.000000, 287.481293, -36.803799, -653.300354, 104.698425
805.000000, -228.728973, -203.556305, 0.000000, 0.000000, 279.516754, -33.294487, -641.821716, 98.556610
806.000000, -320.052887, -191.043930, 0.000000, 0.000000, 279.390808, -28.942463, -635.738647, 109.651833
807.000000, -297.103149, -205.890320, 0.000000, 0.000000, 283.727966, -38.428398, -641.334229, 105.733078
808.000000, -314.093994, -162.586792, 0.000000, 0.000000, 287.991119, -37.026363, -647.426819, 96.764336
809.000000, -312.945709, -200.348221, 0.000000, 0.000000, 282.444122, -29.945583, -646.135620, 109.844498
810.000000, -294.830597, -196.810974, 0.000000, 0.000000, 280.042603, -29.787706, -641.225098, 107.156418
811.000000, -321.346741, -204.563400, 0.000000, 0.000000, 293.149017, -40.183632, -651.540039, 99.151070
812.000000, -304.926514, -190.651123, 0.000000, 0.000000, 296.767822, -37.374882, -653.277710, 97.341179
813.000000, -349.623993, -175.508224, 0.000000, 0.000000, 286.029358, -29.175295, -640.184387, 101.328705
814.000000, -286.481171, -181.017853, 0.000000, 0.000000, 294.968658, -32.799652, -654.562866, 107.550690
815.000000, -295.405457, -171.868042, 0.000000, 0.000000, 276.842621, -39.734467, -646.215027, 102.196983
816.000000, -231.705688, -197.856171, 0.000000, 0.000000, 292.246918, -46.227776, -653.084412, 97.178703
817.000000, -317.569427, -168.738083, 0.000000, 0.000000, 289.382233, -38.503288, -655.986755, 102.814087
818.000000, -328.364502, -170.901016, 0.000000, 0.000000, 297.376007, -22.699951, -663.084412, 107.260384
819.000000, -309.300049, -178.245560, 0.000000, 0.000000, 284.174927, -34.490837, -645.837097, 105.691238
820.000000, -265.753845, -208.771347, 0.000000, 0.000000, 291.255341, -27.796953, -647.639587, 101.868454
821.000000, -313.863159, -167.991089, 0.000000, 0.000000, 287.499542, -30.693750, -647.012268, 105.636948
822.000000, -314.013092, -189.300858, 0.000000, 0.000000, 280.253357, -38.477081, -644.899231, 98.812805
823.000000, -273.561249, -221.359726, 0.000000, 0.000000, 278.322083, -37.563423, -644.741577, 111.318794
824.000000, -251.970825, -195.775955, 0.000000, 0.000000, 282.330353, -24.038765, -641.989868, 104.124847
825.000000, -305.337646, -183.242691, 0.000000, 0.000000, 285.627747, -42.073326, -648.449219, 108.424820
826.000000, -298.763214, -188.553329, 0.000000, 0.000000, 280.922791, -38.516945, -649.022461, 109.081894
827.000000, -278.370483, -197.594910, 0.000000, 0.000000, 288.673370, -30.504778, -647.427368, 102.336174
828.000000, -326.460632, -204.102493, 0.000000, 0.000000, 283.096466, -36.580463, -645.913208, 98.472076
829.000000, -268.103424, -197.980606, 0.000000, 0.000000, 281.499115, -38.046642, -647.878662, 103.150780
830.000000, -268.487427, -199.924652, 0.000000, 0.000000, 285.944672, -42.168400, -644.491577, 100.027657
831.000000, -303.049927, -185.470291, 0.000000, 0.000000, 280.191956, -29.164463, -635.800598, 98.250664
832.000000, -290.720673, -173.988876, 0.000000, 0.000000, 288.499420, -41.228348, -651.260498, 103.459930
833.000000, -290.779205, -183.711884, 0.000000, 0.000000, 298.177185, -39.237843, -661.611023, 99.644173
834.000000, -382.832825, -180.139450, 0.000000, 0.000000, 298.577087, -24.880959, -661.078003, 105.028709
835.000000, -224.167435, -187.398514, 0.000000, 0.000000, 297.879517, -30.366234, -652.735962, 103.628220
836.000000, -347.934570, -188.758133, 0.000000, 0.000000, 299.593384, -37.273811, -663.176941, 104.021835
837.000000, -271.939148, -213.237411, 0.000000, 0.000000, 284.235046, -38.288837, -644.984070, 99.182594
838.000000, -269.897827, -180.072540, 0.000000, 0.000000, 287.609131, -34.764309, -655.282654, 104.554680
839.000000, -268.188812, -182.255447, 0.000000, 0.000000, 281.946259, -26.632233, -642.800903, 105.462059
840.000000, -362.868011, -159.901031, 0.000000, 0.000000, 282.435852, -24.763021, -650.143250, 113.301071
841.000000, -293.726868, -230.258606, 0.000000, 0.000000, 283.817505, -36.207397, -647.686523, 101.218719
842.000000, -322.879456, -187.086090, 0.000000, 0.000000, 286.610382, -37.159615, -644.606873, 97.734985
843.000000, -327.000732, -183.705399, 0.000000, 0.000000, 287.552277, -33.901398, -646.866028, 107.288536
844.000000, -292.710541, -195.024155, 0.000000, 0.000000, 284.156830, -17.954227, -642.657104, 100.094612
845.000000, -296.800903, -199.427017, 0.000000, 0.000000, 284.105957, -24.525553, -646.498779, 109.009293
846.000000, -271.775482, -187.467377, 0.000000, 0.000000, 281.817047, -32.727528, -638.150879, 95.476021
847.000000, -291.178680, -210.177399, 0.000000, 0.000000, 287.976776, -28.027954, -647.323853, 115.227921
848.000000, -314.717590, -195.967255, 0.000000, 0.000000, 291.040100, -25.366756, -641.323364, 97.068817
849.000000, -279.435150, -205.057816, 0.000000, 0.000000, 305.425415, -21.344767, -659.103333, 105.848412
850.000000, -238.931213, -214.662781, 0.000000, 0.000000, 286.602814, -33.497345, -646.996643, 108.196342
851.000000, -266.074280, -206.057556, 0.000000, 0.000000, 282.723022, -31.621216, -644.911316, 101.138573
852.000000, -295.465637, -205.462372, 0.000000, 0.000000, 291.411926, -41.769833, -645.322327, 98.017746
853.000000, -274.062805, -194.702072, 0.000000, 0.000000, 296.541016, -38.216640, -657.450317, 111.842476
854.000000, -244.978439, -226.178253, 0.000000, 0.000000, 294.748016, -36.886520, -651.666321, 103.514069
855.000000, -301.087433, -198.775497, 0.000000, 0.000000, 288.005096, -48.317516, -648.130127, 102.115837
856.000000, -313.771942, -214.910355, 0.000000, 0.000000, 282.409668, -34.568535, -638.082275, 107.680962
857.000000, -297.759644, -206.935471, 0.000000, 0.000000, 280.458496, -37.689842, -649.894287, 103.415070
858.000000, -336.178864, -188.467865, 0.000000, 0.000000, 295.083191, -38.042717, -653.989807, 104.514374
859.000000, -304.429840, -163.090851, 0.000000, 0.000000, 283.638397, -32.960251, -642.985535, 97.096413
860.000000, -301.409241, -211.306412, 0.000000, 0.000000, 290.341278, -32.507015, -648.433350, 104.139984
861.000000, -295.369537, -201.338394, 0.000000, 0.000000, 285.562256, -34.677505, -640.974121, 99.226715
862.000000, -273.659302, -197.665329, 0.000000, 0.000000, 283.120972, -28.277554, -643.509399, 109.952858
863.000000, -315.521454, -201.014145, 0.000000, 0.000000, 281.560974, -42.635311, -634.266602, 94.292229
864.000000, -310.904877, -204.665771, 0.000000, 0.000000, 285.517181, -28.963060, -644.858704, 105.994019
865.000000, -246.815933, -201.021255, 0.000000, 0.000000, 290.531494, -17.849440, -648.169067, 106.829239
866.000000, -365.193573, -208.216736, 0.000000, 0.000000, 294.103882, -42.952076, -643.361694, 100.194580
